@relation 'buy-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.attribute.Discretize-B6-M-1.0-R5,11'

@attribute AGE numeric
@attribute INCOME numeric
@attribute GENDER {M,F}
@attribute MARRIED {0,1}
@attribute FICO {'\'(-inf--2.304291]\'','\'(-2.304291--1.157735]\'','\'(-1.157735--0.011179]\'','\'(-0.011179-1.135378]\'','\'(1.135378-2.281934]\'','\'(2.281934-inf)\''}
@attribute OWNHOME {0,1}
@attribute LOCATION {A,B,C,D,E,F,G,H}
@attribute BUY6 numeric
@attribute BUY12 numeric
@attribute BUY18 numeric
@attribute VALUE24 {'\'(-inf--0.416897]\'','\'(-0.416897-0.505529]\'','\'(0.505529-1.427956]\'','\'(1.427956-2.350382]\'','\'(2.350382-3.272808]\'','\'(3.272808-inf)\''}
@attribute MOVED {0,1}
@attribute class {0,1}

@data
-0.146264,-0.877204,M,0,'\'(-2.304291--1.157735]\'',0,B,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
-2.034024,0.57379,M,0,'\'(-2.304291--1.157735]\'',0,B,2.428841,1.695199,0.949289,'\'(-inf--0.416897]\'',0,1
0.151803,-0.574914,M,0,'\'(-2.304291--1.157735]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
-0.742399,1.23883,M,0,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.052447,-1.421327,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.251159,-0.998121,M,0,'\'(-2.304291--1.157735]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-0.941111,0.996997,M,0,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.835313,-0.151707,F,0,'\'(-0.011179-1.135378]\'',1,B,-0.379649,1.695199,2.584248,'\'(-0.416897-0.505529]\'',0,1
-0.742399,-0.514456,M,0,'\'(-0.011179-1.135378]\'',1,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.251159,-1.421327,M,0,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.747938,-0.453998,M,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
1.145361,0.452874,F,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
-0.643043,-1.784076,M,0,'\'(1.135378-2.281934]\'',0,B,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
-0.841755,-0.333081,M,0,'\'(-1.157735--0.011179]\'',1,B,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
-1.139822,1.117914,F,1,'\'(-1.157735--0.011179]\'',1,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
?,?,?,?,'\'(-2.304291--1.157735]\'',?,B,-0.379649,-0.509996,0.949289,'\'(0.505529-1.427956]\'',0,1
-0.643043,-1.66316,F,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.139822,-0.151707,F,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.43789,-0.877204,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
-0.046909,-0.69583,F,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.43789,-0.998121,F,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
1.145361,-0.151707,F,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.338534,1.480662,F,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',1,1
-0.344976,1.420204,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,1.695199,0.949289,'\'(-0.416897-0.505529]\'',0,1
-1.239178,-0.998121,F,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-0.841755,-0.453998,F,0,'\'(-0.011179-1.135378]\'',0,B,2.428841,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,1
1.244716,1.662037,F,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.040466,1.23883,F,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,0.949289,'\'(-inf--0.416897]\'',1,1
1.542784,1.359746,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
-1.040466,0.452874,M,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.052447,-0.877204,M,1,'\'(-2.304291--1.157735]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
1.145361,-0.574914,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.251159,-0.393539,M,1,'\'(-1.157735--0.011179]\'',1,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
-0.344976,-1.179495,F,1,'\'(-1.157735--0.011179]\'',0,B,2.428841,1.695199,0.949289,'\'(-0.416897-0.505529]\'',0,1
-0.444332,-0.514456,M,1,'\'(-1.157735--0.011179]\'',1,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.735957,-0.514456,F,0,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
-1.934669,-1.058579,F,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
0.946649,0.513332,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
1.145361,1.480662,M,1,'\'(-2.304291--1.157735]\'',1,B,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
0.350514,-1.119037,M,1,'\'(-0.011179-1.135378]\'',0,B,2.428841,1.695199,0.949289,'\'(-0.416897-0.505529]\'',0,1
-1.139822,-0.937663,M,0,'\'(1.135378-2.281934]\'',1,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-0.643043,0.392416,F,1,'\'(-2.304291--1.157735]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.648582,0.513332,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.139822,-1.058579,F,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.549226,-1.66316,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.735957,0.876081,M,0,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',1,1
-0.941111,-1.239953,F,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
0.151803,-0.816746,M,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
0.251159,-1.239953,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,1
-0.046909,0.694707,M,1,'\'(-0.011179-1.135378]\'',0,B,2.428841,1.695199,2.584248,'\'(1.427956-2.350382]\'',0,1
-0.344976,1.359746,F,1,'\'(-1.157735--0.011179]\'',0,B,2.428841,1.695199,2.584248,'\'(2.350382-3.272808]\'',0,1
-1.040466,-0.937663,F,0,'\'(-0.011179-1.135378]\'',0,B,2.428841,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,1
-0.146264,0.150584,F,1,'\'(-1.157735--0.011179]\'',1,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.338534,1.178372,M,1,'\'(-0.011179-1.135378]\'',1,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
0.151803,-0.030791,F,1,'\'(1.135378-2.281934]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.43789,0.694707,M,0,'\'(-0.011179-1.135378]\'',0,B,2.428841,1.695199,0.949289,'\'(-inf--0.416897]\'',0,1
-0.643043,1.23883,M,0,'\'(-2.304291--1.157735]\'',0,B,2.428841,3.900395,2.584248,'\'(0.505529-1.427956]\'',0,1
0.151803,-0.756288,F,1,'\'(-inf--2.304291]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-0.046909,0.392416,M,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,0.949289,'\'(0.505529-1.427956]\'',0,1
-1.040466,0.2715,F,0,'\'(-1.157735--0.011179]\'',1,B,2.428841,1.695199,0.949289,'\'(-0.416897-0.505529]\'',0,1
?,?,?,?,'\'(-0.011179-1.135378]\'',?,B,2.428841,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,1
-0.24562,0.996997,M,1,'\'(1.135378-2.281934]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
-1.239178,0.996997,M,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,0.949289,'\'(0.505529-1.427956]\'',0,1
0.747938,1.299288,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.350514,1.23883,M,1,'\'(-0.011179-1.135378]\'',1,B,-0.379649,-0.509996,0.949289,'\'(0.505529-1.427956]\'',0,1
1.542784,-1.058579,M,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,1
-0.146264,-0.937663,F,1,'\'(-0.011179-1.135378]\'',1,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.052447,0.090125,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
1.046005,-1.602702,M,1,'\'(-1.157735--0.011179]\'',1,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.350514,1.782953,M,1,'\'(-0.011179-1.135378]\'',0,B,2.428841,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,1
0.847293,1.54112,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-0.24562,-1.058579,F,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
?,?,?,?,'\'(-2.304291--1.157735]\'',?,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
1.046005,-0.091249,M,0,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.139822,1.299288,F,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-0.941111,1.420204,M,0,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.648582,-0.756288,M,1,'\'(-0.011179-1.135378]\'',0,B,2.428841,1.695199,2.584248,'\'(0.505529-1.427956]\'',0,1
-2.13338,-0.393539,F,0,'\'(-1.157735--0.011179]\'',1,B,5.237332,3.900395,2.584248,'\'(-inf--0.416897]\'',0,1
-0.643043,0.634249,F,1,'\'(1.135378-2.281934]\'',0,B,2.428841,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,1
-0.046909,0.694707,M,1,'\'(-2.304291--1.157735]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.44987,-0.635372,F,1,'\'(1.135378-2.281934]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
2.138918,0.211042,F,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-0.146264,-0.635372,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
0.44987,-0.756288,M,1,'\'(1.135378-2.281934]\'',0,B,-0.379649,-0.509996,0.949289,'\'(0.505529-1.427956]\'',0,1
-0.344976,0.815623,M,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
-1.239178,-0.756288,M,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,0.949289,'\'(-inf--0.416897]\'',0,1
0.350514,-0.151707,M,0,'\'(-2.304291--1.157735]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.251159,-0.574914,F,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
-1.139822,0.815623,M,0,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
0.151803,-1.66316,F,1,'\'(-2.304291--1.157735]\'',0,B,2.428841,1.695199,0.949289,'\'(-0.416897-0.505529]\'',0,1
0.052447,0.936539,M,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
?,?,?,?,'\'(-1.157735--0.011179]\'',?,B,-0.379649,-0.509996,0.949289,'\'(0.505529-1.427956]\'',1,1
-0.046909,1.782953,M,0,'\'(-2.304291--1.157735]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.338534,0.694707,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,0.949289,'\'(-inf--0.416897]\'',0,1
0.549226,0.755165,M,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
?,?,?,?,'\'(-1.157735--0.011179]\'',?,B,-0.379649,-0.509996,2.584248,'\'(-inf--0.416897]\'',0,1
-0.643043,-0.877204,F,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',1,1
-1.835313,-0.998121,F,0,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',1,1
-0.543688,-1.66316,M,1,'\'(-0.011179-1.135378]\'',0,B,2.428841,1.695199,0.949289,'\'(-inf--0.416897]\'',0,1
-0.146264,-0.756288,M,1,'\'(-1.157735--0.011179]\'',1,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
-1.239178,1.23883,F,0,'\'(1.135378-2.281934]\'',0,B,-0.379649,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,1
1.344072,-0.937663,M,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
?,?,?,?,'\'(-1.157735--0.011179]\'',?,B,-0.379649,-0.509996,0.949289,'\'(-inf--0.416897]\'',0,1
-2.13338,1.480662,F,0,'\'(-1.157735--0.011179]\'',0,B,2.428841,1.695199,0.949289,'\'(2.350382-3.272808]\'',0,1
0.251159,0.634249,M,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-0.643043,-0.212165,F,0,'\'(-0.011179-1.135378]\'',1,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.251159,0.392416,F,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.040466,-0.877204,M,0,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
-1.040466,-1.239953,M,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
-1.239178,1.662037,F,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.052447,1.178372,M,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.040466,-1.179495,F,1,'\'(1.135378-2.281934]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.648582,-0.816746,F,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.648582,0.513332,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,0.949289,'\'(1.427956-2.350382]\'',0,1
0.251159,0.815623,F,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-0.742399,1.843411,F,0,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-0.643043,0.150584,F,0,'\'(2.281934-inf)\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.338534,-0.393539,F,0,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-0.444332,0.211042,M,0,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-1.835313,-1.66316,F,0,'\'(-1.157735--0.011179]\'',0,B,-0.379649,1.695199,0.949289,'\'(-inf--0.416897]\'',0,1
-1.835313,-1.481786,F,1,'\'(1.135378-2.281934]\'',0,B,2.428841,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,1
-0.046909,0.211042,M,1,'\'(-0.011179-1.135378]\'',0,B,-0.379649,-0.509996,0.949289,'\'(0.505529-1.427956]\'',0,1
-0.841755,-1.119037,F,1,'\'(-1.157735--0.011179]\'',1,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.350514,0.392416,M,1,'\'(-1.157735--0.011179]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
0.549226,-0.877204,F,1,'\'(-2.304291--1.157735]\'',0,B,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.549226,1.057455,F,0,'\'(-0.011179-1.135378]\'',0,C,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
0.44987,0.634249,M,1,'\'(-0.011179-1.135378]\'',0,C,-0.379649,-0.509996,0.949289,'\'(0.505529-1.427956]\'',1,1
0.151803,0.392416,M,1,'\'(-0.011179-1.135378]\'',0,C,2.428841,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,1
?,?,?,?,'\'(-0.011179-1.135378]\'',?,C,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
1.145361,0.755165,M,1,'\'(-1.157735--0.011179]\'',0,C,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
-0.941111,-1.360869,F,0,'\'(-2.304291--1.157735]\'',0,C,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
0.052447,2.085243,M,1,'\'(-1.157735--0.011179]\'',0,C,-0.379649,1.695199,0.949289,'\'(0.505529-1.427956]\'',0,1
2.33763,0.694707,M,1,'\'(2.281934-inf)\'',0,C,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
-0.841755,-0.574914,F,0,'\'(-0.011179-1.135378]\'',1,C,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
0.946649,-1.421327,F,1,'\'(1.135378-2.281934]\'',1,C,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
1.344072,0.876081,M,1,'\'(-2.304291--1.157735]\'',0,C,-0.379649,-0.509996,0.949289,'\'(0.505529-1.427956]\'',0,1
0.549226,0.57379,M,1,'\'(-2.304291--1.157735]\'',0,C,-0.379649,1.695199,2.584248,'\'(0.505529-1.427956]\'',0,1
-1.040466,0.392416,M,0,'\'(-1.157735--0.011179]\'',0,C,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',1,1
0.44987,-0.272623,F,1,'\'(-0.011179-1.135378]\'',0,C,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
0.946649,1.54112,M,1,'\'(1.135378-2.281934]\'',1,C,-0.379649,1.695199,0.949289,'\'(-inf--0.416897]\'',0,1
0.648582,-0.272623,F,1,'\'(-0.011179-1.135378]\'',0,C,-0.379649,-0.509996,-0.685671,'\'(-0.416897-0.505529]\'',0,1
0.151803,0.694707,F,1,'\'(-1.157735--0.011179]\'',1,C,-0.379649,-0.509996,0.949289,'\'(-0.416897-0.505529]\'',0,1
-1.43789,-0.393539,F,0,'\'(-2.304291--1.157735]\'',0,C,2.428841,1.695199,0.949289,'\'(-0.416897-0.505529]\'',0,1
2.536342,0.029667,F,1,'\'(-1.157735--0.011179]\'',1,C,-0.379649,-0.509996,-0.685671,'\'(-inf--0.416897]\'',0,1
