@relation buy-weka.filters.unsupervised.attribute.Standardize

@attribute AGE numeric
@attribute INCOME numeric
@attribute GENDER {M,F}
@attribute MARRIED {0,1}
@attribute FICO numeric
@attribute OWNHOME {0,1}
@attribute LOCATION {A,B,C,D,E,F,G,H}
@attribute BUY6 numeric
@attribute BUY12 numeric
@attribute BUY18 numeric
@attribute VALUE24 numeric
@attribute MOVED {0,1}
@attribute class {0,1}

@data
-1.139822,-0.151707,F,1,0.250725,0,B,-0.379649,-0.509996,-0.685671,-0.934497,0,1
-1.43789,-0.877204,M,1,1.053897,0,B,-0.379649,-0.509996,0.949289,-0.414005,0,1
-0.046909,-0.69583,F,1,-0.063559,0,B,-0.379649,-0.509996,-0.685671,-0.70895,0,1
-1.43789,-0.998121,F,0,0.844374,0,B,-0.379649,-0.509996,0.949289,-0.344606,0,1
1.145361,-0.151707,F,1,-0.79689,0,B,-0.379649,-0.509996,-0.685671,-0.92293,0,1
-1.338534,1.480662,F,0,0.390407,0,B,-0.379649,-0.509996,-0.685671,-0.714734,1,1
-0.344976,1.420204,M,1,0.56501,0,B,-0.379649,1.695199,0.949289,-0.338823,0,1
-1.239178,-0.998121,F,0,0.739612,0,B,-0.379649,-0.509996,-0.685671,-0.998112,0,1
-0.841755,-0.453998,F,0,0.215805,0,B,2.428841,1.695199,0.949289,1.216867,0,1
1.244716,1.662037,F,1,-0.063559,0,B,-0.379649,-0.509996,-0.685671,-1.061728,0,1
-1.040466,1.23883,F,0,0.111043,0,B,-0.379649,-0.509996,0.949289,-0.882448,1,1
1.542784,1.359746,M,1,0.006282,0,B,-0.379649,-0.509996,-0.685671,-0.396656,0,1
-1.040466,0.452874,M,0,1.088817,0,B,-0.379649,-0.509996,-0.685671,-1.241008,0,1
0.052447,-0.877204,M,1,-1.669902,0,B,-0.379649,-0.509996,-0.685671,-1.067511,0,1
1.145361,-0.574914,M,1,0.215805,0,B,-0.379649,-0.509996,-0.685671,-0.466054,0,1
0.251159,-0.393539,M,1,-0.377844,1,B,-0.379649,-0.509996,-0.685671,-0.252075,0,1
-0.344976,-1.179495,F,1,-1.041333,0,B,2.428841,1.695199,0.949289,0.268417,0,1
-0.444332,-0.514456,M,1,-0.587367,1,B,-0.379649,-0.509996,-0.685671,-0.471838,0,1
-1.735957,-0.514456,F,0,-0.203241,0,B,-0.379649,-0.509996,-0.685671,-0.356173,0,1
-1.934669,-1.058579,F,0,0.250725,0,B,-0.379649,-0.509996,-0.685671,-0.223159,0,1
0.946649,0.513332,M,1,0.006282,0,B,-0.379649,-0.509996,-0.685671,-0.992329,0,1
1.145361,1.480662,M,1,-1.285777,1,B,-0.379649,-0.509996,0.949289,-0.385089,0,1
0.350514,-1.119037,M,1,0.320566,0,B,2.428841,1.695199,0.949289,-0.217375,0,1
-1.139822,-0.937663,M,0,1.26342,1,B,-0.379649,-0.509996,-0.685671,-0.766783,0,1
-0.643043,0.392416,F,1,-1.634982,0,B,-0.379649,-0.509996,-0.685671,-1.212092,0,1
0.648582,0.513332,M,1,0.59993,0,B,-0.379649,-0.509996,-0.685671,-1.148476,0,1
-1.139822,-1.058579,F,0,0.56501,0,B,-0.379649,-0.509996,-0.685671,-0.899797,0,1
0.549226,-1.66316,M,1,0.495169,0,B,-0.379649,-0.509996,-0.685671,-0.587502,0,1
-1.735957,0.876081,M,0,-0.587367,0,B,-0.379649,-0.509996,0.949289,-0.188459,1,1
-0.941111,-1.239953,F,1,1.053897,0,B,-0.379649,-0.509996,-0.685671,-0.246291,0,1
0.151803,-0.816746,M,1,-0.866731,0,B,-0.379649,-0.509996,0.949289,0.337815,0,1
0.251159,-1.239953,M,1,0.215805,0,B,-0.379649,1.695199,0.949289,1.216867,0,1
-0.046909,0.694707,M,1,0.111043,0,B,2.428841,1.695199,2.584248,1.772058,0,1
-0.344976,1.359746,F,1,-0.936572,0,B,2.428841,1.695199,2.584248,2.68581,0,1
-1.040466,-0.937663,F,0,0.530089,0,B,2.428841,1.695199,0.949289,0.731076,0,1
-0.146264,0.150584,F,1,-0.79689,1,B,-0.379649,-0.509996,-0.685671,-1.003895,0,1
-1.338534,1.178372,M,1,1.123738,1,B,-0.379649,-0.509996,-0.685671,-0.344606,0,1
0.151803,-0.030791,F,1,1.857068,0,B,-0.379649,-0.509996,-0.685671,-1.050161,0,1
-1.43789,0.694707,M,0,0.076123,0,B,2.428841,1.695199,0.949289,-0.749433,0,1
-0.643043,1.23883,M,0,-1.774664,0,B,2.428841,3.900395,2.584248,1.338315,0,1
0.151803,-0.756288,F,1,-3.031802,0,B,-0.379649,-0.509996,-0.685671,-0.789916,0,1
-0.046909,0.392416,M,1,-0.412764,0,B,-0.379649,-0.509996,0.949289,0.869873,0,1
-1.040466,0.2715,F,0,-0.657208,1,B,2.428841,1.695199,0.949289,0.308899,0,1
?,?,?,?,0.59993,?,B,2.428841,1.695199,0.949289,0.655893,0,1
-0.24562,0.996997,M,1,1.752307,0,B,-0.379649,-0.509996,-0.685671,-0.361956,0,1
-1.239178,0.996997,M,0,0.949135,0,B,-0.379649,-0.509996,0.949289,0.783125,0,1
0.747938,1.299288,M,1,0.914215,0,B,-0.379649,-0.509996,-0.685671,-0.454488,0,1
0.350514,1.23883,M,1,0.390407,1,B,-0.379649,-0.509996,0.949289,0.661677,0,1
1.542784,-1.058579,M,1,-0.761969,0,B,-0.379649,1.695199,0.949289,0.592278,0,1
-0.146264,-0.937663,F,1,0.390407,1,B,-0.379649,-0.509996,-0.685671,-0.789916,0,1
0.052447,0.090125,M,1,0.669771,0,B,-0.379649,-0.509996,0.949289,-0.390872,0,1
1.046005,-1.602702,M,1,-0.552446,1,B,-0.379649,-0.509996,-0.685671,-0.888231,0,1
0.350514,1.782953,M,1,0.844374,0,B,2.428841,1.695199,0.949289,0.88144,0,1
0.847293,1.54112,M,1,0.145964,0,B,-0.379649,-0.509996,-0.685671,-0.928713,0,1
-0.24562,-1.058579,F,1,-0.727049,0,B,-0.379649,-0.509996,-0.685671,-0.847748,0,1
?,?,?,?,-1.669902,?,B,-0.379649,-0.509996,-0.685671,-1.015462,0,1
1.046005,-0.091249,M,0,-0.622287,0,B,-0.379649,-0.509996,-0.685671,-0.587502,0,1
-1.139822,1.299288,F,0,0.390407,0,B,-0.379649,-0.509996,-0.685671,-1.293057,0,1
-0.941111,1.420204,M,0,-0.342923,0,B,-0.379649,-0.509996,-0.685671,-0.7263,0,1
0.648582,-0.756288,M,1,0.809453,0,B,2.428841,1.695199,2.584248,0.817824,0,1
-2.13338,-0.393539,F,0,-0.552446,1,B,5.237332,3.900395,2.584248,-0.489187,0,1
-0.643043,0.634249,F,1,1.193579,0,B,2.428841,1.695199,0.949289,0.534445,0,1
-0.046909,0.694707,M,1,-1.285777,0,B,-0.379649,-0.509996,-0.685671,-1.194742,0,1
0.44987,-0.635372,F,1,1.193579,0,B,-0.379649,-0.509996,-0.685671,-0.801482,0,1
2.138918,0.211042,F,1,0.530089,0,B,-0.379649,-0.509996,-0.685671,-1.327757,0,1
-0.146264,-0.635372,M,1,0.006282,0,B,-0.379649,-0.509996,-0.685671,-0.298341,0,1
0.44987,-0.756288,M,1,1.472943,0,B,-0.379649,-0.509996,0.949289,0.626977,0,1
-0.344976,0.815623,M,1,-0.657208,0,B,-0.379649,-0.509996,-0.685671,0.112269,0,1
-1.239178,-0.756288,M,0,0.530089,0,B,-0.379649,-0.509996,0.949289,-0.685817,0,1
0.350514,-0.151707,M,0,-2.054028,0,B,-0.379649,-0.509996,-0.685671,-1.246791,0,1
0.251159,-0.574914,F,1,0.215805,0,B,-0.379649,-0.509996,-0.685671,-0.240508,0,1
-1.139822,0.815623,M,0,-0.936572,0,B,-0.379649,-0.509996,0.949289,0.297333,0,1
0.151803,-1.66316,F,1,-1.600061,0,B,2.428841,1.695199,0.949289,0.066003,0,1
0.052447,0.936539,M,0,0.076123,0,B,-0.379649,-0.509996,-0.685671,-0.853531,0,1
?,?,?,?,-0.377844,?,B,-0.379649,-0.509996,0.949289,0.979755,1,1
-0.046909,1.782953,M,0,-1.634982,0,B,-0.379649,-0.509996,-0.685671,-0.587502,0,1
-1.338534,0.694707,M,1,0.076123,0,B,-0.379649,-0.509996,0.949289,-0.772566,0,1
0.549226,0.755165,M,1,-0.342923,0,B,-0.379649,-0.509996,-0.685671,-0.714734,0,1
?,?,?,?,-0.063559,?,B,-0.379649,-0.509996,2.584248,-0.564369,0,1
-0.643043,-0.877204,F,0,0.844374,0,B,-0.379649,-0.509996,-0.685671,-1.31619,1,1
-1.835313,-0.998121,F,0,-0.447685,0,B,-0.379649,-0.509996,-0.685671,-1.003895,1,1
-0.543688,-1.66316,M,1,0.809453,0,B,2.428841,1.695199,0.949289,-0.865098,0,1
-0.146264,-0.756288,M,1,-0.692128,1,B,-0.379649,-0.509996,-0.685671,-0.408222,0,1
-1.239178,1.23883,F,0,1.507863,0,B,-0.379649,1.695199,0.949289,0.754208,0,1
1.344072,-0.937663,M,1,-1.076254,0,B,-0.379649,-0.509996,-0.685671,-0.755216,0,1
?,?,?,?,-0.09848,?,B,-0.379649,-0.509996,0.949289,-0.477621,0,1
-2.13338,1.480662,F,0,-0.09848,0,B,2.428841,1.695199,0.949289,2.755208,0,1
0.251159,0.634249,M,1,-0.692128,0,B,-0.379649,-0.509996,-0.685671,-1.113777,0,1
-0.643043,-0.212165,F,0,0.006282,1,B,-0.379649,-0.509996,-0.685671,-0.552803,0,1
0.251159,0.392416,F,1,0.949135,0,B,-0.379649,-0.509996,-0.685671,-1.113777,0,1
-1.040466,-0.877204,M,0,-0.936572,0,B,-0.379649,-0.509996,-0.685671,-0.304124,0,1
-1.040466,-1.239953,M,1,-0.028639,0,B,-0.379649,-0.509996,0.949289,0.175885,0,1
-1.239178,1.662037,F,0,0.774533,0,B,-0.379649,-0.509996,-0.685671,-0.500754,0,1
0.052447,1.178372,M,0,0.949135,0,B,-0.379649,-0.509996,-0.685671,-0.859315,0,1
-1.040466,-1.179495,F,1,1.926909,0,B,-0.379649,-0.509996,-0.685671,-0.442922,0,1
0.648582,-0.816746,F,1,-0.09848,0,B,-0.379649,-0.509996,-0.685671,-0.720517,0,1
0.648582,0.513332,M,1,0.774533,0,B,-0.379649,-0.509996,0.949289,1.777841,0,1
0.251159,0.815623,F,1,-0.342923,0,B,-0.379649,-0.509996,-0.685671,-1.212092,0,1
-0.742399,1.843411,F,0,-0.971492,0,B,-0.379649,-0.509996,-0.685671,-0.992329,0,1
-0.643043,0.150584,F,0,2.380875,0,B,-0.379649,-0.509996,-0.685671,-1.31619,0,1
-1.338534,-0.393539,F,0,0.984056,0,B,-0.379649,-0.509996,-0.685671,-0.974979,0,1
-0.444332,0.211042,M,0,-0.866731,0,B,-0.379649,-0.509996,-0.685671,-1.281491,0,1
-1.835313,-1.66316,F,0,-0.238162,0,B,-0.379649,1.695199,0.949289,-0.859315,0,1
-1.835313,-1.481786,F,1,1.472943,0,B,2.428841,1.695199,0.949289,0.609628,0,1
-0.046909,0.211042,M,1,0.460248,0,B,-0.379649,-0.509996,0.949289,0.840957,0,1
-0.841755,-1.119037,F,1,-0.517526,1,B,-0.379649,-0.509996,-0.685671,-0.795699,0,1
0.350514,0.392416,M,1,-0.1334,0,B,-0.379649,-0.509996,-0.685671,-0.228942,0,1
0.549226,-0.877204,F,1,-1.600061,0,B,-0.379649,-0.509996,-0.685671,-0.419789,0,1
0.549226,1.057455,F,0,0.355487,0,C,-0.379649,-0.509996,0.949289,-0.194242,0,1
0.44987,0.634249,M,1,0.320566,0,C,-0.379649,-0.509996,0.949289,0.557578,1,1
0.151803,0.392416,M,1,0.285646,0,C,2.428841,1.695199,0.949289,1.222651,0,1
?,?,?,?,0.984056,?,C,-0.379649,-0.509996,-0.685671,-0.327257,0,1
1.145361,0.755165,M,1,-0.168321,0,C,-0.379649,-0.509996,-0.685671,-1.183176,0,1
-0.941111,-1.360869,F,0,-1.181015,0,C,-0.379649,-0.509996,-0.685671,-0.130627,0,1
0.052447,2.085243,M,1,-1.076254,0,C,-0.379649,1.695199,0.949289,0.540229,0,1
2.33763,0.694707,M,1,2.380875,0,C,-0.379649,-0.509996,0.949289,0.123836,0,1
-0.841755,-0.574914,F,0,0.984056,1,C,-0.379649,-0.509996,-0.685671,-0.130627,0,1
0.946649,-1.421327,F,1,1.333261,1,C,-0.379649,-0.509996,-0.685671,-0.11906,0,1
1.344072,0.876081,M,1,-2.123869,0,C,-0.379649,-0.509996,0.949289,0.840957,0,1
0.549226,0.57379,M,1,-1.949266,0,C,-0.379649,1.695199,2.584248,1.187951,0,1
-1.040466,0.392416,M,0,-0.063559,0,C,-0.379649,-0.509996,-0.685671,-0.506537,1,1
0.44987,-0.272623,F,1,0.879294,0,C,-0.379649,-0.509996,-0.685671,-0.425572,0,1
0.946649,1.54112,M,1,1.542784,1,C,-0.379649,1.695199,0.949289,-0.703167,0,1
0.648582,-0.272623,F,1,0.215805,0,C,-0.379649,-0.509996,-0.685671,-0.228942,0,1
0.151803,0.694707,F,1,-0.412764,1,C,-0.379649,-0.509996,0.949289,-0.171109,0,1
-1.43789,-0.393539,F,0,-1.53022,0,C,2.428841,1.695199,0.949289,0.222151,0,1
2.536342,0.029667,F,1,-0.063559,1,C,-0.379649,-0.509996,-0.685671,-0.703167,0,1
-0.941111,-0.091249,M,0,?,0,C,-0.379649,-0.509996,-0.685671,-0.13641,0,1
-1.338534,0.634249,F,0,1.822148,0,C,2.428841,3.900395,2.584248,0.123836,1,1
?,?,?,?,-1.006413,?,C,-0.379649,-0.509996,-0.685671,0.45348,0,1
0.648582,1.117914,M,1,-0.79689,0,C,-0.379649,-0.509996,-0.685671,-0.662685,0,1
0.350514,-0.393539,M,1,0.250725,1,C,2.428841,1.695199,0.949289,-0.240508,0,1
-0.444332,-0.333081,M,0,0.180884,0,C,-0.379649,-0.509996,0.949289,0.661677,0,1
-0.046909,0.2715,M,1,-0.238162,0,C,-0.379649,-0.509996,-0.685671,-0.888231,0,1
0.251159,0.2715,M,1,-2.752438,0,C,-0.379649,-0.509996,-0.685671,-0.969196,0,1
0.847293,-0.091249,M,1,-0.063559,0,C,2.428841,1.695199,2.584248,2.2752,0,1
1.542784,1.057455,F,1,-1.949266,0,C,-0.379649,-0.509996,-0.685671,-1.148476,0,1
2.238274,-1.179495,F,1,-0.377844,1,C,-0.379649,-0.509996,-0.685671,-0.662685,0,1
0.549226,0.634249,F,1,1.018976,0,C,2.428841,1.695199,2.584248,2.506529,0,1
-2.530803,-1.602702,M,1,-0.063559,1,C,2.428841,1.695199,0.949289,0.945055,0,1
0.648582,0.634249,M,1,-0.761969,0,C,2.428841,1.695199,0.949289,1.511812,0,1
0.847293,-0.816746,F,1,2.380875,0,C,-0.379649,-0.509996,-0.685671,-0.52967,0,1
0.549226,0.936539,M,0,-0.657208,0,C,-0.379649,-0.509996,0.949289,0.360948,0,1
0.151803,1.057455,F,1,0.425328,0,C,-0.379649,-0.509996,-0.685671,-0.049661,0,1
0.052447,0.2715,F,1,-0.09848,0,C,-0.379649,-0.509996,-0.685671,-0.639552,0,1
0.350514,-0.393539,M,1,0.704692,1,C,-0.379649,-0.509996,0.949289,1.124336,0,1
1.145361,0.331958,M,1,1.158658,1,C,-0.379649,-0.509996,-0.685671,-0.286774,0,1
1.145361,0.513332,M,1,0.111043,0,C,2.428841,1.695199,0.949289,0.07757,0,1
1.145361,-1.66316,F,1,0.145964,1,C,-0.379649,-0.509996,-0.685671,0.661677,0,1
?,?,?,?,-0.83181,?,C,-0.379649,-0.509996,-0.685671,-0.882448,0,1
1.344072,0.331958,F,1,0.215805,0,C,-0.379649,-0.509996,0.949289,-0.147976,0,1
0.847293,-0.272623,M,0,1.193579,1,C,2.428841,1.695199,0.949289,0.777341,0,1
1.840851,0.936539,F,1,-0.412764,0,C,-0.379649,-0.509996,-0.685671,-0.668468,0,1
-1.139822,-0.998121,F,0,0.076123,1,C,-0.379649,-0.509996,-0.685671,-0.813049,0,1
0.350514,1.23883,M,1,1.193579,1,C,-0.379649,-0.509996,-0.685671,-0.662685,0,1
-0.344976,-1.844534,F,1,1.018976,0,C,-0.379649,-0.509996,-0.685671,-0.483404,0,1
0.549226,1.420204,M,1,-2.612756,0,C,-0.379649,-0.509996,-0.685671,0.742642,0,1
-0.643043,2.327076,F,0,0.180884,0,C,-0.379649,-0.509996,-0.685671,-0.385089,0,1
0.44987,-0.937663,F,0,0.250725,1,C,-0.379649,-0.509996,-0.685671,-0.627985,0,1
0.549226,2.447992,F,1,0.250725,0,C,-0.379649,-0.509996,-0.685671,-1.044378,0,1
0.052447,-1.784076,F,1,-0.79689,1,C,-0.379649,-0.509996,-0.685671,-0.286774,0,1
-1.239178,1.480662,M,1,-1.600061,1,C,-0.379649,-0.509996,0.949289,1.292049,0,1
?,?,?,?,-0.866731,?,C,-0.379649,-0.509996,-0.685671,-0.876664,0,1
0.151803,0.331958,M,1,-0.308003,0,C,2.428841,1.695199,0.949289,1.124336,0,1
1.542784,0.452874,M,0,-0.203241,1,C,-0.379649,-0.509996,-0.685671,-0.055445,0,1
0.151803,-1.66316,F,1,-3.101643,0,C,-0.379649,-0.509996,-0.685671,1.575428,0,1
1.443428,1.299288,M,1,-0.412764,0,C,-0.379649,-0.509996,-0.685671,-0.633768,0,1
0.251159,-0.816746,F,1,-1.984187,0,C,-0.379649,-0.509996,-0.685671,-0.92293,0,1
?,?,?,?,0.774533,?,C,-0.379649,-0.509996,-0.685671,-0.304124,0,1
-0.344976,-0.877204,F,1,2.590398,0,C,-0.379649,-0.509996,-0.685671,-0.471838,1,1
0.350514,-0.635372,F,1,0.949135,0,C,-0.379649,-0.509996,0.949289,1.037587,0,1
0.44987,-0.333081,M,0,-0.377844,0,C,-0.379649,-0.509996,-0.685671,-0.552803,0,1
-0.444332,1.057455,F,1,-0.692128,0,C,-0.379649,-0.509996,-0.685671,-0.257858,0,1
0.251159,0.452874,F,1,-0.901651,1,C,-0.379649,-0.509996,-0.685671,-0.246291,0,1
1.344072,1.178372,M,1,-1.53022,0,C,-0.379649,-0.509996,-0.685671,-0.899797,0,1
0.747938,0.876081,F,1,0.076123,0,C,-0.379649,-0.509996,-0.685671,-0.917147,0,1
-0.24562,-0.69583,F,1,-0.273082,1,D,-0.379649,-0.509996,0.949289,0.118052,0,1
0.151803,0.815623,F,1,-0.447685,0,D,-0.379649,-0.509996,-0.685671,-0.703167,0,1
-1.239178,0.392416,F,0,0.320566,0,D,-0.379649,-0.509996,0.949289,-0.35039,0,1
-1.139822,-1.784076,F,0,1.612625,0,D,-0.379649,-0.509996,-0.685671,-1.183176,0,1
?,?,?,?,0.250725,?,D,-0.379649,-0.509996,-0.685671,-0.74365,0,1
-0.046909,1.420204,F,1,-0.09848,0,D,-0.379649,-0.509996,-0.685671,-0.691601,0,1
2.635697,-0.212165,F,1,0.844374,0,D,-0.379649,-0.509996,-0.685671,-0.33304,0,1
1.741495,-1.119037,M,1,-1.146095,1,D,-0.379649,-0.509996,-0.685671,-0.396656,0,1
-0.046909,-1.119037,F,1,-0.063559,0,D,-0.379649,-0.509996,-0.685671,-0.789916,0,1
0.747938,0.694707,F,1,0.704692,0,D,-0.379649,-0.509996,-0.685671,-1.15426,0,1
1.741495,0.694707,F,1,-1.006413,0,D,2.428841,1.695199,0.949289,0.719509,0,1
-0.146264,0.513332,F,1,-0.412764,0,D,2.428841,1.695199,0.949289,-0.043878,0,1
0.747938,0.996997,F,1,0.250725,1,D,-0.379649,1.695199,0.949289,-0.766783,0,1
?,?,?,?,0.704692,?,D,-0.379649,-0.509996,-0.685671,-1.044378,0,1
-0.444332,-0.151707,F,0,1.822148,0,D,2.428841,1.695199,0.949289,0.083353,0,1
0.151803,0.211042,M,1,0.495169,1,D,-0.379649,-0.509996,-0.685671,-0.338823,0,1
0.251159,1.601578,F,0,0.634851,0,D,-0.379649,-0.509996,-0.685671,-0.95763,0,1
0.44987,0.211042,M,1,0.320566,0,D,-0.379649,-0.509996,-0.685671,-0.327257,0,1
-0.841755,-0.030791,F,0,-0.203241,0,D,-0.379649,1.695199,0.949289,0.389865,0,1
0.44987,0.57379,M,0,-0.1334,0,D,-0.379649,-0.509996,-0.685671,-0.807265,0,1
0.847293,-0.998121,F,1,1.158658,1,D,-0.379649,1.695199,0.949289,0.25685,0,1
-0.941111,-0.998121,F,0,-0.203241,1,D,-0.379649,-0.509996,-0.685671,-0.90558,0,1
?,?,?,?,1.542784,?,D,-0.379649,-0.509996,0.949289,0.395648,0,1
0.847293,-0.574914,F,1,1.472943,1,D,-0.379649,-0.509996,-0.685671,-0.668468,0,1
-0.941111,-0.091249,M,0,-1.425459,0,D,-0.379649,-0.509996,-0.685671,-0.795699,0,1
-1.636601,0.57379,M,0,0.530089,1,D,-0.379649,-0.509996,-0.685671,-0.223159,0,1
0.151803,0.815623,F,1,0.076123,0,D,-0.379649,-0.509996,-0.685671,-1.339323,0,1
-0.444332,0.331958,M,0,1.507863,1,D,-0.379649,-0.509996,0.949289,0.835174,0,1
0.350514,0.876081,M,1,-0.377844,0,D,-0.379649,-0.509996,-0.685671,-0.292557,0,1
-1.636601,0.090125,F,0,-1.006413,1,D,-0.379649,-0.509996,-0.685671,-1.33354,0,1
-2.13338,-0.635372,F,0,-0.587367,1,D,-0.379649,-0.509996,-0.685671,-0.570153,0,1
-0.841755,-0.998121,F,0,0.215805,0,D,2.428841,1.695199,0.949289,0.129619,0,1
0.549226,0.815623,M,1,-0.692128,1,D,-0.379649,-0.509996,-0.685671,-0.442922,0,1
-0.24562,0.331958,M,1,0.984056,0,D,2.428841,3.900395,2.584248,-0.107494,0,1
0.251159,0.694707,M,1,-0.028639,0,D,2.428841,1.695199,2.584248,1.905073,0,1
-0.146264,0.634249,M,1,-0.517526,0,D,-0.379649,-0.509996,-0.685671,-1.177393,0,1
0.747938,0.452874,F,0,-0.517526,0,D,-0.379649,-0.509996,-0.685671,-0.518104,0,1
-0.841755,-0.756288,F,0,-0.342923,1,D,-0.379649,-0.509996,-0.685671,-0.963413,0,1
1.145361,0.876081,M,1,-0.377844,0,D,-0.379649,-0.509996,-0.685671,-0.639552,0,1
2.138918,-0.393539,F,1,0.285646,0,D,-0.379649,-0.509996,0.949289,-0.211592,0,1
-2.431447,-0.212165,F,1,1.26342,1,D,-0.379649,-0.509996,-0.685671,-0.685817,0,1
